api,language,knowledge_type,post_id,post,contain_knowledge
IllegalArgumentException,Kotlin,environment,64028609,"<p>Kotlin is a lot more expressive than a lot of cascading if...</p>
<p>Also, Kollin handles nullity at compile time so IDE should notify you if is null or not.</p>
<p>I tried to rewrite your code because is very undebuggable.
I honestly don't know if it works and if it does the same things (it should but as i saidall those if are difficult to understand) but I find it more readable and debuggable.</p>
<p>Remember that in order to remove all if !=null you can use ?. operator</p>
<p>Hope it helps you to understand Kotlin expressivity</p>
<pre><code>private fun loadAllSKUs() {
    billingClient.takeIf{it.isReady}
    ?.let {
    val params = SkuDetailsParams.newBuilder()
            .setSkusList(skuList)
            .setType(BillingClient.SkuType.INAPP)
            .build()
    billingClient.querySkuDetailsAsync(params) { billingResult, skuDetailsList -&gt;
    skuDetailsList
        ?.takeIf{ billingResult.responseCode === BillingClient.BillingResponseCode.OK &amp;&amp; skuDetailsList.isNotEmpty() }
        ?.filter {it.sku.equals(&quot;product&quot;)}
        ?.forEach { skuDetails -&gt; 
            val result: Purchase.PurchasesResult = billingClient.queryPurchases(BillingClient.SkuType.INAPP)
            val purchases: List&lt;Purchase&gt;? = result.getPurchasesList() as? List&lt;Purchase&gt;
            val isOwned = purchases?.any { it.sku == &quot;product&quot; }?:false
            
            if(!isOwned){
                val billingFlowParams = BillingFlowParams
                        .newBuilder()
                        .setSkuDetails(skuDetails)
                        .build()
                billingClient.launchBillingFlow(skuDetails@ActivityClass, billingFlowParams)
                }
            }
        }
    }
</code></pre>
",0
IllegalArgumentException,Kotlin,environment,58549996,"<p>Since Kotlin 1.2, there is already a function for that.</p>

<p>You can use the function: <code>isInitialized</code> <a href=""https://kotlinlang.org/api/latest/jvm/stdlib/kotlin/is-initialized.html"" rel=""nofollow noreferrer"">docs</a></p>

<p>Code example:</p>

<pre><code>lateinit var key: String

fun useKey() {
    check(::key.isInitialized) { ""The field 'key' must be initialized"" }
    // use key safely
}
</code></pre>

<p><strong>Note:</strong> <code>check</code> will throw an IllegalStateException if the variable is not initialized.</p>
",0
IllegalArgumentException,Kotlin,environment,57320458,"<p>It's because kotlin Null-Safety is kick in when reading the following code:</p>

<pre><code>val lat: String = sharedPref.getString(""MyKey"", ""Default"")
</code></pre>

<p>if you visit the <a href=""https://android.googlesource.com/platform/frameworks/base/+/3e7d977/core/java/android/content/SharedPreferences.java"" rel=""noreferrer"">SharedPreferences</a> code, you can see the <a href=""https://android.googlesource.com/platform/frameworks/base/+/3e7d977/core/java/android/content/SharedPreferences.java#257"" rel=""noreferrer"">following code</a>:</p>

<pre><code>@Nullable
String getString(String key, @Nullable String defValue);
</code></pre>

<p>which is give us a probability to use null as <code>defValue</code> parameter. So, Kotlin try to guard it and give you the matching error:</p>

<blockquote>
  <p>""Type mismatch. Required String, found String?""</p>
</blockquote>

<p>You can fix the problem by enabling nullable for your String variable with:</p>

<pre><code>val lat: String? = sharedPref.getString(""MyKey"", ""Default"")
</code></pre>

<p>though this against <a href=""https://kotlinlang.org/docs/reference/null-safety.html"" rel=""noreferrer"">Kotlin type system purpose</a>:</p>

<blockquote>
  <p>Kotlin's type system is aimed at eliminating the danger of null references from code, also known as the The Billion Dollar Mistake.</p>
</blockquote>
",0
IllegalArgumentException,Kotlin,environment,77013962,"<p>It is redundant, which I just confirmed with some snippet code,</p>
<p><em><strong>But why?</strong></em></p>
<p>I did a bit of digging into it with following sample snippet,</p>
<pre><code>package basic

class SimpleCoroutine {
    private suspend fun foo(): String {
        return bar()
    }

    private suspend fun foo1(): Any {
        return bar1()
    }

    private suspend fun foo2(): RandomSingleton {
        return bar2()
    }

    private suspend fun foo3() {
        return bar3()
    }
}
</code></pre>
<p><em>The generated code is as follows</em></p>
<pre><code>public final class SimpleCoroutine {
   private final Object foo(Continuation $completion) {
      return BarKt.bar($completion);
   }

   private final Object foo1(Continuation $completion) {
      return BarKt.bar1($completion);
   }

   private final Object foo2(Continuation $completion) {
      return BarKt.bar2($completion);
   }

   private final Object foo3(Continuation $completion) {
      Object var10000 = BarKt.bar3($completion);
      return var10000 == IntrinsicsKt.getCOROUTINE_SUSPENDED() ? var10000 : Unit.INSTANCE;
   }
}
</code></pre>
<p>In all function the generated code is almost identical to the source code except for the foo3, where the return type is <code>kotlin.Unit</code> which is a singleton from kotlin standard library. Now we all know that the default return type is <code>Unit</code> in kotlin.</p>
<p>So to clear the air I also made one singleton object of my own which I used to check with <code>foo2()</code> however there no redundant check is applied.</p>
<p>The only conclusion I can reach is that the compiler is doing guess work;</p>
<pre><code>Object var10000 = BarKt.bar($completion);
return var10000 == IntrinsicsKt.getCOROUTINE_SUSPENDED() ? var10000 : Unit.INSTANCE;
</code></pre>
<p>From the above snippet from your question,</p>
<pre><code>var10000 == IntrinsicsKt.getCOROUTINE_SUSPENDED() ? var10000 : Unit.INSTANCE;
</code></pre>
<p>The tricky part is that it is not sure whether the value returned by <code>BarKt.bar($completion);</code> will be <code>COROUTINE_SUSPENDED | kotlin.Unit</code>, it seems that compiler some how not sure for the right part will always <code>kotlin.Unit</code>, which is why it explicitly returns <code>Unit.INSTANCE</code>.</p>
",0
IllegalArgumentException,Kotlin,environment,66511427,"<p>The question is, what do you want to do if your variable is null? If you want to throw an exception, go with <code>require</code> or <code>check</code> as @hotkey suggested.</p>
<p>However I have the case where I just want to return if the value is null. So I wrote myself a little helper function that allows for this:</p>
<pre><code>private inline fun &lt;T&gt; T?.exitIfNull(exitBlock: () -&gt; Nothing): T {
    if (this == null)
        exitBlock()
    else
        return this
}
</code></pre>
<p>You can call this function as follows:</p>
<pre><code>val (a, b) = variable?.run {
    1 to 2
}.exitIfNull {
    return
}
</code></pre>
<p>A nice little use of the <code>Nothing</code> keyword in Kotlin that I personally find quite fascinating</p>
",0
IllegalArgumentException,Kotlin,environment,63936181,"<p>As I have understood, your errors are generating from this code block:</p>
<pre><code>val userEmail = document.get(&quot;userEmail&quot;) as String
val noteTitle = document.get(&quot;noteTitle&quot;) as String
val yourNote = document.get(&quot;yourNote&quot;) as String
val downloadUrl = document.get(&quot;downloadUrl&quot;) as String
</code></pre>
<p>Here one of the variables from <code>document</code> is coming as null which cannot be cast to non-nullable <code>String</code> type in kotlin.</p>
<p>If you are not sure of the fields which can come null, write code like this:</p>
<pre><code>val userEmail : String? = document.get(&quot;userEmail&quot;) as? String
val noteTitle : String?  = document.get(&quot;noteTitle&quot;) as? String
val yourNote : String? = document.get(&quot;yourNote&quot;) as? String
val downloadUrl : String? = document.get(&quot;downloadUrl&quot;) as? String
</code></pre>
<p>For more clarity please check <code>Safe(nullable)-Cast</code> operator in kotlin <a href=""https://kotlinlang.org/docs/reference/typecasts.html#safe-nullable-cast-operator"" rel=""nofollow noreferrer"">docs</a></p>
",0
IllegalArgumentException,Kotlin,alternative,69577350,"<p>Checking nullable boolean against <code>true</code> or <code>false</code> is an <a href=""https://kotlinlang.org/docs/idioms.html#nullable-boolean"" rel=""nofollow noreferrer"">&quot;official&quot; Kotlin idiom</a>:</p>
<blockquote>
<h3>Nullable Boolean</h3>
<pre><code>val b: Boolean? = ... 
if (b == true) {
    ... 
} else {
    // `b` is false or null 
}
</code></pre>
</blockquote>
<p>Here is <a href=""https://discuss.kotlinlang.org/t/is-the-idiom-for-checking-nullable-booleans-helpful/8238"" rel=""nofollow noreferrer"">the relevant discussion</a> regarding the idiom, including opinions for and against it.</p>
",0
IllegalArgumentException,Kotlin,alternative,74887779,"<p>Well, it is kinda suggesting what you have to do:</p>
<blockquote>
<p>&quot;Only safe (?.) or non-null asserted (!!.) calls are allowed on a nullable reciever&quot;</p>
</blockquote>
<p>Means that whatever variable you are using, might be null.
So if you tried running</p>
<pre class=""lang-kotlin prettyprint-override""><code>(activity as MainActivity?).enableButtons(buttonState)
</code></pre>
<p>this might end up as:</p>
<pre class=""lang-kotlin prettyprint-override""><code>null.enableButtons(buttonState)
</code></pre>
<p>which (you may already know) will cause a crash</p>
<p>All kotlin is asking for is an alternative (when the variable is in fact <code>null</code>) or a &quot;promise&quot; that the variable is not null (!!)</p>
<p>A simple fix would be just to use:</p>
<pre><code>(activity as MainActivity?)!!.enableButtons(buttonState)
</code></pre>
<p>or just remove <code>?</code> after <code>MainActivity</code></p>
<p>(more on <code>.?</code> and <code>!!</code> you can find here: <a href=""https://stackoverflow.com/questions/44536114/whats-the-difference-between-and-in-kotlin"">What&#39;s the difference between !! and ? in Kotlin?</a>)</p>
",0
IllegalArgumentException,Kotlin,alternative,62318185,"<p>More idiomatic way to apply constrains in Kotlin is to use <a href=""https://kotlinlang.org/api/latest/jvm/stdlib/kotlin/require.html"" rel=""noreferrer""><code>require</code></a> function:</p>

<pre><code>data class TotallyMadeUpClass(val username: String) {
    init {
        require(username.length &gt; 10) { ""Length must be greater than 10"" }
        // ...
    }
}
</code></pre>

<p>It throws an <strong>IllegalArgumentException</strong> if the value is <strong>false</strong>.</p>
",1
IllegalArgumentException,Kotlin,alternative,58549996,"<p>Since Kotlin 1.2, there is already a function for that.</p>

<p>You can use the function: <code>isInitialized</code> <a href=""https://kotlinlang.org/api/latest/jvm/stdlib/kotlin/is-initialized.html"" rel=""nofollow noreferrer"">docs</a></p>

<p>Code example:</p>

<pre><code>lateinit var key: String

fun useKey() {
    check(::key.isInitialized) { ""The field 'key' must be initialized"" }
    // use key safely
}
</code></pre>

<p><strong>Note:</strong> <code>check</code> will throw an IllegalStateException if the variable is not initialized.</p>
",0
IllegalArgumentException,Kotlin,alternative,76457075,"<p>The difference stems from the fact that Kotlin adds null-checking code.
Check the decompiled source of your test class:</p>
<pre class=""lang-java prettyprint-override""><code>public final class TextUtilsWrapperTest {
  @Test
  public final void testWrapperStatic() {
    Parcel parcel = (Parcel)Mockito.mock(Parcel.class);
    MockedStatic textUtilsWrapperMockedStatic = Mockito.mockStatic(TextUtilsWrapper.class);
    textUtilsWrapperMockedStatic.when(TextUtilsWrapperTest::testWrapperStatic$lambda$0)
      .thenReturn(&quot;hello&quot;);
    Intrinsics.checkNotNullExpressionValue(parcel, &quot;parcel&quot;);
    Assertions.assertEquals(&quot;hello&quot;, TextUtilsWrapper.createFromParcel(parcel));
  }
  
  private static final void testWrapperStatic$lambda$0() {
    Intrinsics.checkNotNullExpressionValue(ArgumentMatchers.any(), &quot;any()&quot;);
    TextUtilsWrapper.createFromParcel((Parcel)ArgumentMatchers.any());
  }
}
</code></pre>
<p>The expected event sequence is:</p>
<ul>
<li>argument matcher is called and registered on stack</li>
<li>mocked method call is intercepted and <code>MockMethodAdvice.handleStatic</code> is called</li>
<li>this calls <code>ArgumentMatcherStorageImpl.pullLocalizedMatchers</code> and clears the matchers stack.</li>
</ul>
<p>See: <a href=""https://stackoverflow.com/questions/22822512/how-do-mockito-matchers-work"">How do Mockito matchers work?</a></p>
<p>Unfortunately, <code>Intrinsics.checkNotNullExpressionValue</code> throws a NullPointerExeption, as <code>ArgumentMatchers.any()</code> returnes null.</p>
<p>This NPE is silently ignored, but mocked method is not called, and thus handleStatic is not called - the matchers stack is not cleared.</p>
<p>The matchers stack is checked upon <code>MockedStaticImpl.when</code> call, and the <code>InvalidUseOfMatchersException</code> is reported.</p>
<p>To solve, use <code>mockito-kotlin</code> provided argument matchers:</p>
<pre><code>/** Matches any object, excluding nulls. */
inline fun &lt;reified T : Any&gt; any(): T {
    return ArgumentMatchers.any(T::class.java) ?: createInstance()
}

/** Matches anything, including nulls. */
inline fun &lt;reified T : Any&gt; anyOrNull(): T {
    return ArgumentMatchers.any&lt;T&gt;() ?: createInstance()
}
</code></pre>
",0
